combination,sum_rewards,fuel_used,time_used
"[0, 2, 7, 6, 5]",4.0,3.8849115569977544,99.39481158035439
"[9, 7, 2, 8, 6]",4.0,3.621961527902,99.18001454216416
"[0, 2, 7, 6, 3]",4.0,3.3529263248332084,99.39159230743782
"[9, 8, 6, 3, 1]",4.0,3.7536710510223212,99.15273305509947
"[8, 2, 0, 5, 3]",4.0,3.9069270773737736,99.40162982804993
"[1, 8, 6, 5, 7]",4.0,3.511343500413319,99.05082195282188
"[8, 2, 0, 5, 6]",4.0,3.9509695843603425,99.27163313820259
"[1, 8, 6, 5, 3]",4.0,3.401916892510285,99.20963854795103
"[1, 8, 6, 3, 9]",4.0,3.7510979864739777,99.03706810352185
"[8, 2, 0, 6, 7]",4.0,3.9676550368944756,99.38605863342907
"[1, 8, 6, 3, 0]",4.0,3.5612781938448035,99.14720720429086
"[1, 8, 6, 3, 2]",4.0,3.3792049690912926,99.10672381921847
"[1, 8, 6, 3, 4]",4.0,3.338033192714946,99.04351114537353
"[1, 8, 6, 3, 5]",4.0,2.869301368565041,99.20963737180361
"[1, 8, 6, 3, 7]",4.0,2.4453655645993546,99.06029855876331
"[9, 8, 6, 3, 7]",4.0,2.886091124138206,99.17000138962568
"[1, 8, 6, 5, 0]",4.0,3.582144084564665,99.09316290876846
"[1, 8, 6, 4, 2]",4.0,3.482841239027753,99.05116909003159
"[9, 8, 6, 3, 5]",4.0,3.310026928103893,99.20963737180364
"[8, 2, 0, 6, 3]",4.0,3.9464120100578883,99.39159230743783
"[9, 8, 6, 3, 4]",4.0,3.7787587522538004,99.14146901769969
"[9, 7, 2, 8, 3]",4.0,3.614543993673545,99.13738727678337
"[9, 7, 2, 8, 4]",4.0,3.2764512667388273,99.14286763181332
"[8, 2, 0, 5, 1]",4.0,3.817443414996775,99.26784847696851
"[9, 7, 3, 0, 1]",4.0,3.2414793275757288,99.15161576252225
"[9, 7, 3, 0, 5]",4.0,3.5775994177195356,99.17324912314868
"[1, 8, 7, 5, 0]",4.0,3.6118780801904204,99.09316290876846
"[1, 8, 7, 3, 9]",4.0,3.781759263482006,99.08657700690155
"[9, 7, 3, 1, 5]",4.0,3.063740634561146,99.09753972305813
"[8, 1, 9, 7, 6]",4.0,3.695009984652567,99.10840976302273
"[1, 8, 7, 4, 2]",4.0,3.4126989897058992,99.05116909003159
"[9, 7, 3, 1, 6]",4.0,3.644293927476787,99.09317644502967
"[8, 1, 9, 7, 3]",4.0,3.7389596995570917,99.11514796755677
"[1, 8, 7, 5, 3]",4.0,3.4316508881360477,99.20963854795106
"[1, 8, 7, 3, 5]",4.0,2.8999626455730665,99.20963737180361
"[2, 1, 0, 6, 7]",4.0,3.6993618694593167,99.10841057868497
"[8, 1, 9, 6, 7]",4.0,3.629744225688029,99.10841057868497
"[1, 8, 7, 5, 6]",4.0,3.4756933951226174,99.0868617041388
"[1, 8, 7, 5, 9]",4.0,3.781890467492162,99.11052921815495
"[1, 8, 7, 6, 0]",4.0,3.5633171320079104,99.33254932180131
"[1, 8, 7, 6, 2]",4.0,3.3560094656997306,99.12750332225565
"[1, 8, 7, 3, 6]",4.0,2.4106583765278353,99.11955141554336
"[1, 8, 7, 3, 4]",4.0,3.368694469723658,99.07616376948225
"[7, 9, 0, 3, 1]",4.0,3.9349114367083233,99.15273305509947
"[2, 1, 0, 7, 6]",4.0,3.7643447178403733,99.10840976302275
"[8, 2, 0, 3, 7]",4.0,3.993415542265314,99.33455563591922
"[8, 2, 0, 3, 6]",4.0,3.9280470771849725,99.30091279566992
"[9, 7, 3, 1, 0]",4.0,2.995750366023397,99.09602139184086
"[7, 9, 0, 3, 4]",4.0,3.9599991379405672,99.17412164180841
"[8, 2, 0, 1, 9]",4.0,3.529787761381194,99.31000918030657
"[1, 8, 7, 0, 9]",4.0,3.7766109212092593,99.10263616695146
"[1, 8, 7, 2, 4]",4.0,3.437809695762402,99.05116540559717
"[1, 8, 7, 3, 2]",4.0,3.409866246100007,99.10672381921847
"[7, 9, 0, 3, 5]",4.0,3.491267313789884,99.20963737180367
"[7, 9, 0, 3, 6]",4.0,3.0019630447447008,99.21023210560662
"[8, 2, 0, 1, 5]",4.0,3.4834872245314776,99.22527352436718
"[2, 1, 0, 7, 3]",4.0,3.808294432744906,99.11514796755677
"[7, 9, 0, 3, 8]",4.0,3.627854223726667,99.26531068118184
"[1, 8, 7, 3, 0]",4.0,3.5919394708528314,99.14720720429086
"[7, 9, 0, 1, 8]",4.0,3.724167367595218,99.06268666375875
"[2, 1, 0, 9, 5]",4.0,3.4952344576818337,99.11053112671193
"[1, 8, 6, 2, 4]",4.0,3.5080694584102776,99.13725878676111
"[8, 2, 3, 0, 6]",4.0,3.9252541741964553,99.33255686448689
"[8, 2, 3, 1, 5]",4.0,2.8819126776742237,99.14011765682781
"[7, 8, 6, 9, 5]",4.0,3.6617143090989215,99.04381917288978
"[8, 2, 3, 1, 0]",4.0,2.813922409136474,99.12382023965057
"[2, 1, 3, 6, 8]",4.0,3.7166619555423406,99.12694927828694
"[8, 2, 3, 0, 9]",4.0,2.899152064672732,99.17542647018662
"[8, 2, 3, 0, 7]",4.0,3.990325531874492,99.18514938728579
"[8, 2, 3, 0, 5]",4.0,3.3957714608325933,99.17324912314868
"[1, 8, 4, 7, 5]",4.0,3.5680237796488763,99.09348144792797
"[9, 7, 1, 6, 3]",4.0,3.6841682750974702,99.119550237248
"[8, 2, 3, 0, 1]",4.0,3.0596513706887887,99.15161576252225
"[2, 1, 3, 6, 7]",4.0,3.106150162505875,99.24723460605702
"[2, 1, 3, 6, 5]",4.0,3.616892367832788,99.14844966826935
"[0, 2, 8, 4, 7]",4.0,3.9724682993051967,99.23399014009304
"[7, 8, 9, 0, 1]",4.0,3.281495438940801,99.06821921909315
"[1, 8, 4, 7, 6]",4.0,2.993016113962445,99.10840976302275
"[1, 8, 4, 7, 3]",4.0,3.0369658288669727,99.11514796755678
"[9, 8, 6, 5, 3]",4.0,3.842642452049132,99.20963854795104
"[2, 1, 3, 7, 5]",4.0,3.746437783975146,99.09348144792797
"[8, 2, 3, 5, 0]",4.0,2.705815509508663,99.25333756424033
"[2, 1, 3, 7, 8]",4.0,3.7467868710028784,99.08343156063644
"[8, 2, 3, 4, 7]",4.0,3.4417603388451905,99.11118145656326
"[8, 2, 3, 4, 6]",4.0,3.4764123237340687,99.111660058669
"[8, 2, 3, 4, 5]",4.0,3.9819211218560633,99.12750082274444
"[2, 1, 3, 7, 6]",4.0,3.1714301182887357,99.10840976302275
"[8, 2, 3, 1, 9]",4.0,2.9282132145239705,99.192314028595
"[1, 8, 4, 7, 2]",4.0,3.9254088131405895,99.11768620648671
"[1, 8, 4, 6, 2]",4.0,3.995877605241609,99.12750332225563
"[1, 8, 4, 6, 3]",4.0,3.006513581311733,99.11955023724798
"[1, 8, 4, 6, 5]",4.0,3.5384988134762208,99.08685919024809
"[1, 8, 4, 6, 7]",4.0,3.0277566081483016,99.10841057868498
"[8, 2, 3, 1, 7]",4.0,3.528060141710724,99.13813607741044
"[8, 2, 3, 1, 6]",4.0,3.4624659705898555,99.14352559116612
"[8, 2, 1, 9, 5]",4.0,3.809964078272727,99.11053112671193
"[8, 2, 1, 9, 0]",4.0,3.1394064481987685,99.10263903838629
"[7, 9, 0, 1, 6]",4.0,3.137956485006847,99.04282729889322
"[7, 8, 9, 1, 5]",4.0,3.627511426317729,99.09753972305813
"[7, 8, 9, 1, 0]",4.0,3.5595211577799373,99.09602139184086
"[8, 2, 1, 0, 9]",4.0,3.024040250920935,99.10263616695146
"[9, 7, 2, 4, 6]",4.0,3.7273555066597077,99.0636444433191
"[9, 7, 2, 4, 8]",4.0,3.045819268180566,99.05518169039986
"[8, 2, 1, 0, 5]",4.0,3.5206596470807634,99.09316179541275
"[9, 8, 6, 5, 1]",4.0,3.753158789672171,99.09753674188978
"[9, 7, 2, 6, 3]",4.0,3.6074421964999064,99.21023092731127
"[8, 2, 1, 3, 5]",4.0,3.946234922535873,99.20963737180361
"[8, 2, 0, 9, 5]",4.0,3.7635276251169234,99.24395503435623
"[8, 2, 0, 9, 1]",4.0,3.368391973073129,99.3100099771575
"[9, 8, 6, 4, 2]",4.0,3.9235667985666116,99.10856467747423
"[7, 9, 0, 1, 3]",4.0,3.0938248088882307,99.04818919181278
"[1, 8, 6, 0, 9]",4.0,3.7481902725224376,99.10263616695146
"[7, 9, 0, 1, 5]",4.0,2.557403192091213,99.05496178928846
"[9, 7, 2, 4, 3]",4.0,3.719998855637102,99.07616530310064
"[8, 2, 1, 3, 6]",4.0,3.4569306534906774,99.11955141554336
"[0, 2, 8, 4, 3]",4.0,3.9997636331714603,99.23942842364423
"[8, 2, 1, 6, 3]",4.0,3.5009991097558903,99.119550237248
"[8, 2, 1, 7, 6]",4.0,3.5877477984163524,99.10840976302275
"[0, 2, 8, 3, 7]",4.0,3.4385547332537065,99.27970422048804
"[8, 2, 1, 7, 3]",4.0,3.6316975133208818,99.11514796755678
"[0, 2, 8, 3, 6]",4.0,3.3731862681733693,99.3009127956699
"[0, 2, 8, 3, 5]",4.0,3.862490537218548,99.40162865190254
"[8, 2, 1, 6, 7]",4.0,3.522242136592469,99.10841057868495
"[9, 7, 2, 3, 6]",4.0,3.61479921517998,99.11955141554336
"[8, 2, 1, 3, 7]",4.0,3.5222991185710164,99.1151499741945
"[8, 2, 1, 5, 9]",4.0,3.7606831768760682,99.11052921815495
"[8, 2, 1, 5, 7]",4.0,3.5198702054230404,99.13614749540076
"[8, 2, 1, 5, 6]",4.0,3.45448610450657,99.14845218216006
"[7, 8, 9, 0, 5]",4.0,3.6176155290846124,99.09316179541274
"[8, 2, 1, 5, 3]",4.0,3.4104435975199987,99.20963854795104
"[8, 2, 1, 5, 0]",4.0,3.5906707895743315,99.17325023650439
"[1, 8, 7, 6, 3]",4.0,2.366645441769902,99.11955023724799
"[1, 8, 7, 6, 4]",4.0,3.3298016097079097,99.11165734891529
"[1, 8, 7, 6, 5]",4.0,2.898630673934451,99.14844966826935
"[1, 9, 0, 5, 2]",4.0,2.9979166431259765,99.26962957549858
"[2, 0, 9, 6, 7]",4.0,3.991164389842157,99.24723460605703
"[7, 9, 1, 0, 6]",4.0,3.6304377050912056,99.33255686448697
"[0, 2, 6, 3, 5]",4.0,3.855388740045284,99.40162865190248
"[1, 9, 0, 4, 6]",4.0,3.941905169889032,99.13566786634395
"[1, 9, 0, 4, 7]",4.0,3.9072531850001573,99.1316495704849
"[1, 9, 0, 4, 8]",4.0,3.2603689314098903,99.14286954931727
"[1, 9, 0, 5, 3]",4.0,1.9557980525617795,99.20963854795103
"[7, 9, 1, 0, 5]",4.0,3.100954991727363,99.17324912314866
"[2, 0, 9, 6, 3]",4.0,3.969921363005586,99.30091161737454
"[1, 9, 0, 5, 4]",4.0,2.9349076768817657,99.20618882639668
"[1, 9, 0, 5, 6]",4.0,1.9998405595483462,99.21004266018132
"[1, 9, 0, 5, 7]",4.0,2.06522466046482,99.17881026669019
"[1, 9, 0, 5, 8]",4.0,2.603063855260027,99.37647287453305
"[1, 9, 0, 6, 2]",4.0,2.984647009175778,99.42130850868709
"[1, 9, 0, 4, 3]",4.0,3.9345485188664213,99.14147055131808
"[1, 9, 0, 4, 2]",4.0,3.10956639850383,99.13726247119554
"[1, 9, 0, 6, 4]",4.0,2.9584391531839667,99.35173542566478
"[1, 9, 0, 2, 7]",4.0,3.953410456633365,99.26043488414439
"[8, 1, 7, 3, 2]",4.0,3.8510884676147086,99.10672381921847
"[1, 9, 0, 2, 3]",4.0,3.9949536993127484,99.3436637486162
"[0, 2, 6, 3, 8]",4.0,3.9919756499813244,99.39323314449531
"[1, 9, 0, 2, 4]",4.0,3.135483247837017,99.22335216792506
"[0, 2, 6, 3, 7]",4.0,3.4314529360796975,99.33455563591923
"[1, 9, 0, 2, 6]",4.0,3.9876599004860704,99.27440373979002
"[1, 9, 0, 2, 8]",4.0,3.3676450694713633,99.20970711252191
"[1, 9, 0, 3, 8]",4.0,2.6028092313549394,99.26531068118187
"[1, 9, 0, 3, 2]",4.0,2.976125921945198,99.34366401117103
"[1, 9, 0, 3, 4]",4.0,2.9349541455688426,99.17412164180841
"[1, 9, 0, 3, 5]",4.0,2.4662223214181545,99.20963737180368
"[7, 9, 1, 0, 3]",4.0,3.6120095523648903,99.147205918931
"[1, 9, 0, 3, 6]",4.0,1.9769180523729775,99.21023210560662
"[1, 9, 0, 3, 7]",4.0,2.0422865174533147,99.17000138962567
"[1, 9, 0, 6, 3]",4.0,1.9952829852458946,99.39159230743782
"[1, 9, 0, 6, 5]",4.0,2.5272682174103864,99.39481158035437
"[9, 7, 4, 2, 6]",4.0,3.721103045257741,99.12750114657428
"[8, 1, 6, 7, 3]",4.0,2.8074662339048375,99.11514796755677
"[2, 0, 9, 5, 1]",4.0,3.79201822559784,99.26784847696851
"[9, 7, 4, 3, 6]",4.0,3.5552001780103595,99.11955141554336
"[7, 9, 1, 3, 5]",4.0,3.526530267182487,99.20963737180365
"[8, 1, 6, 7, 5]",4.0,3.3385241846867224,99.13614421921741
"[8, 1, 6, 7, 4]",4.0,3.6698188755127057,99.11117783397488
"[7, 9, 1, 3, 6]",4.0,3.0372259981373153,99.11955141554336
"[7, 9, 1, 3, 8]",4.0,3.663117177119293,99.1373882178683
"[7, 9, 1, 3, 4]",4.0,3.99526209133319,99.10881639359097
"[8, 1, 6, 7, 2]",4.0,3.695909218178468,99.11768620648671
"[7, 9, 1, 5, 0]",4.0,3.1709661342209317,99.17325023650439
"[9, 7, 4, 6, 3]",4.0,3.5624936091795614,99.11955023724798
"[8, 1, 6, 5, 7]",4.0,3.852528595371368,99.05082195282188
"[7, 9, 1, 5, 3]",4.0,2.9907389421666317,99.20963854795103
"[7, 9, 1, 5, 4]",4.0,3.969848566486625,99.12750083869824
"[2, 0, 9, 5, 3]",4.0,3.8815018879748395,99.40162982804992
"[8, 1, 7, 2, 4]",4.0,3.8790319172771066,99.05116540559717
"[1, 9, 0, 6, 7]",4.0,2.0165260120824704,99.38605863342912
"[1, 9, 0, 7, 8]",4.0,2.6568656131776542,99.19860220033146
"[1, 9, 0, 6, 8]",4.0,2.6270378051189427,99.33920783117011
"[1, 9, 0, 7, 2]",4.0,3.0139015596416687,99.18906075877607
"[1, 9, 0, 7, 3]",4.0,2.1254585753680493,99.22485079841914
"[1, 9, 0, 7, 4]",4.0,2.987811216975913,99.1930502896614
"[1, 9, 0, 7, 5]",4.0,2.6565165261499395,99.2214697617963
"[1, 9, 0, 7, 6]",4.0,2.081508860463519,99.2472337903948
"[1, 9, 0, 8, 2]",4.0,3.01225398172701,99.20970900473347
"[2, 0, 9, 5, 6]",4.0,3.925544394961406,99.27163313820257
"[1, 9, 0, 8, 3]",4.0,3.267347092093499,99.26530974009687
"[1, 9, 0, 8, 4]",4.0,2.9292543651587857,99.18671156127202
"[1, 9, 0, 8, 5]",4.0,3.778161842296606,99.37646657237543
"[1, 9, 0, 8, 6]",4.0,3.274764626321948,99.18001454216416
"[2, 0, 9, 5, 7]",4.0,3.9909284958778826,99.26413580926908
"[1, 9, 0, 8, 7]",4.0,3.2403216708861837,99.16021363254592
"[9, 7, 4, 2, 8]",4.0,3.1010882142430143,99.12663483155512
"[8, 1, 7, 3, 4]",4.0,3.8099166912383615,99.07616376948225
"[1, 8, 7, 6, 9]",4.0,3.778139069851545,99.13024549756135
"[8, 1, 9, 0, 5]",4.0,3.027730411845308,99.17324912314868
"[9, 7, 3, 2, 8]",4.0,3.0982554706371426,99.12663483155512
"[7, 9, 0, 5, 1]",4.0,2.8913593825565056,99.09753674188978
"[7, 9, 0, 5, 3]",4.0,2.9808430449335095,99.20963854795099
"[8, 1, 9, 0, 7]",4.0,3.622284482887193,99.18514938728579
"[7, 9, 0, 5, 4]",4.0,3.959952669253494,99.12750083869824
"[8, 1, 9, 0, 6]",4.0,3.557213125209163,99.33255686448689
"[7, 9, 0, 5, 6]",4.0,3.0248855519200752,99.14845218216006
"[0, 2, 7, 3, 5]",4.0,3.886243528636377,99.40162865190253
"[9, 7, 3, 4, 2]",4.0,2.825901509235719,99.07986688375291
"[8, 1, 9, 0, 3]",4.0,3.5387849724828393,99.14720591893102
"[7, 9, 0, 5, 8]",4.0,3.628108847631756,99.37647287453314
"[7, 9, 0, 6, 1]",4.0,3.994889456650747,99.06799637026334
"[2, 1, 0, 3, 7]",4.0,3.7251223748301463,99.17000138962568
"[9, 7, 3, 4, 6]",4.0,3.658240280620916,99.08765225099405
"[9, 7, 3, 2, 6]",4.0,3.7182703016518657,99.12750114657428
"[2, 1, 0, 5, 3]",4.0,3.6386339099386165,99.209638547951
"[8, 1, 7, 6, 4]",4.0,3.7710238312226245,99.11165734891529
"[2, 1, 0, 5, 7]",4.0,3.748060517841651,99.13614749540076
"[1, 8, 7, 9, 0]",4.0,3.992174565941786,99.0662438867687
"[2, 1, 0, 6, 3]",4.0,3.6781188426227427,99.11955023724799
"[2, 1, 0, 5, 9]",4.0,3.9888734892946918,99.11052921815495
"[8, 1, 9, 6, 3]",4.0,3.608501198851454,99.11955023724799
"[9, 7, 3, 2, 4]",4.0,2.866093649002795,99.1085609930398
"[9, 8, 6, 2, 4]",4.0,3.9487950179491453,99.13725878676111
"[0, 2, 7, 3, 6]",4.0,3.3969392595911434,99.30091279566992
"[8, 1, 9, 3, 6]",4.0,3.5645510317992652,99.11955141554336
"[2, 1, 0, 5, 6]",4.0,3.6826764169251813,99.14845218216006
"[8, 1, 9, 5, 7]",4.0,3.629508331723752,99.13614749540076
"[8, 1, 9, 5, 6]",4.0,3.5641242308072867,99.14845218216006
"[8, 1, 9, 5, 3]",4.0,3.520081723820722,99.20963854795102
"[8, 1, 9, 5, 0]",4.0,3.700308915875049,99.17325023650439
"[8, 1, 9, 3, 7]",4.0,3.629919496879603,99.1151499741945
"[8, 1, 7, 6, 5]",4.0,3.339852895449141,99.14844966826935
"[2, 1, 0, 3, 6]",4.0,3.659753909749808,99.21023210560664
"[8, 1, 7, 3, 5]",4.0,3.3411848670877546,99.20963737180365
"[9, 7, 3, 8, 2]",4.0,2.7260289214200646,99.20970900473345
"[8, 1, 7, 5, 3]",4.0,3.8728731096507674,99.20963854795106
"[9, 7, 3, 6, 8]",4.0,2.3598690444897525,99.12694927828694
"[0, 2, 6, 7, 8]",4.0,3.983775548236631,99.39055326648986
"[0, 2, 6, 7, 5]",4.0,3.9834264612089236,99.39212084695407
"[0, 2, 6, 7, 3]",4.0,3.4523685104270303,99.38940504471269
"[9, 7, 3, 8, 1]",4.0,3.9159355435614387,99.15847898257199
"[9, 7, 3, 8, 4]",4.0,2.643029304851823,99.14286763181332
"[9, 7, 3, 6, 4]",4.0,2.6912703925547885,99.13566515659024
"[7, 9, 0, 8, 4]",4.0,3.9542993575305156,99.0990237023546
"[9, 7, 3, 8, 5]",4.0,3.4919367819896534,99.37646657237528
"[9, 7, 3, 8, 6]",4.0,2.988539566015002,99.18001454216416
"[8, 1, 7, 4, 2]",4.0,3.853921211220634,99.05116909003159
"[9, 7, 4, 2, 3]",4.0,3.7283968440844175,99.10672355666355
"[8, 1, 7, 3, 6]",4.0,2.8518805980425403,99.11955141554336
"[9, 7, 3, 6, 5]",4.0,2.260099456780313,99.14844966826935
"[7, 9, 0, 6, 8]",4.0,3.6520827974906585,99.07388464006615
"[7, 9, 0, 6, 3]",4.0,3.020327977617627,99.11955023724799
"[7, 9, 0, 6, 4]",4.0,3.983484145555697,99.08764954124034
"[9, 7, 3, 4, 8]",4.0,2.976704042141782,99.09902561985857
"[8, 1, 7, 6, 3]",4.0,2.80786766328461,99.11955023724799
"[8, 1, 7, 6, 2]",4.0,3.797231687214434,99.12750332225565
"[9, 7, 3, 5, 0]",4.0,2.887643466395587,99.25333756424031
"[9, 7, 3, 5, 1]",4.0,2.6179326119642505,99.22527054319883
"[9, 7, 3, 5, 2]",4.0,3.7495348649054296,99.26962957549857
"[9, 7, 3, 5, 4]",4.0,3.686525898661217,99.24553282024591
"[9, 7, 3, 6, 2]",4.0,2.7174782485465947,99.12750332225565
"[8, 1, 7, 5, 6]",4.0,3.9169156166373305,99.0868617041388
"[9, 7, 3, 5, 6]",4.0,2.7514587813277886,99.27163313820257
"[9, 7, 3, 5, 8]",4.0,3.354682077039473,99.37647287453301
"[9, 7, 3, 6, 0]",4.0,2.924785914853781,99.33254932180141
"[9, 7, 3, 6, 1]",4.0,2.7026757036489526,99.14352008946803
"[7, 9, 0, 6, 5]",4.0,3.552313209782113,99.08685919024809
"[1, 8, 4, 3, 7]",4.0,3.0645886152228607,99.1151499741945
"[1, 8, 4, 3, 5]",4.0,3.4885244191877116,99.20963737180361
"[2, 1, 5, 3, 6]",4.0,3.0384832995515194,99.30091279566992
"[1, 8, 4, 3, 2]",4.0,3.9984280197147335,99.10672381921847
"[8, 2, 6, 9, 5]",4.0,3.793640601713661,99.17724308053408
"[9, 7, 1, 0, 5]",4.0,3.703828812422342,99.09316179541275
"[1, 7, 9, 0, 5]",4.0,3.539670746271514,99.09316179541275
"[8, 2, 6, 9, 1]",4.0,3.3985049496698707,99.19231482544592
"[8, 2, 6, 9, 0]",4.0,3.1230829716397057,99.13903419000387
"[8, 2, 6, 7, 9]",4.0,3.034195823088578,99.25626042230962
"[8, 2, 6, 7, 5]",4.0,2.1563344591119225,99.26413253308574
"[8, 2, 6, 7, 4]",4.0,2.487629149937891,99.2544546314263
"[8, 2, 6, 7, 3]",4.0,1.62527650833003,99.27970221385031
"[8, 2, 6, 7, 1]",4.0,2.598162467767766,99.2659907336529
"[8, 2, 6, 7, 0]",4.0,2.819707570246444,99.27644167018836
"[8, 2, 6, 5, 9]",4.0,2.9111518412496378,99.1772411719771
"[8, 2, 6, 5, 7]",4.0,2.67033886979655,99.1788102666902
"[8, 2, 6, 5, 4]",4.0,3.5400218862135118,99.16684483254745
"[8, 2, 6, 5, 3]",4.0,2.5609122618935207,99.20963854795106
"[7, 8, 4, 9, 0]",4.0,3.537743248104442,99.0662438867687
"[7, 8, 4, 6, 9]",4.0,3.445076286161812,99.0341719999681
"[8, 2, 7, 0, 1]",4.0,3.0962991081916202,99.09601806690286
"[1, 7, 8, 6, 3]",4.0,2.455828438452298,99.11955023724799
"[8, 2, 7, 1, 3]",4.0,3.48176963185672,99.08303857325372
"[8, 2, 7, 1, 0]",4.0,2.8773577465219446,99.06822254403117
"[8, 2, 7, 0, 9]",4.0,2.9357998021755565,99.10263616695146
"[1, 7, 8, 6, 0]",4.0,3.6525001286902663,99.33254932180135
"[1, 7, 8, 6, 2]",4.0,3.4451924623821704,99.12750332225566
"[7, 8, 4, 6, 3]",4.0,2.03358265808021,99.02886954718471
"[1, 7, 8, 6, 4]",4.0,3.418984606390362,99.08764954124034
"[8, 2, 7, 0, 3]",4.0,3.9434737589729645,99.14720591893101
"[1, 7, 8, 6, 5]",4.0,2.987813670616802,99.08685919024809
"[1, 7, 8, 6, 9]",4.0,3.8673220665339025,99.0982209983636
"[1, 7, 8, 9, 0]",4.0,3.9982369123240753,99.0662438867687
"[8, 2, 7, 0, 6]",4.0,3.961901911699279,99.33255686448697
"[8, 2, 7, 0, 5]",4.0,3.4324191983354244,99.17324912314868
"[7, 8, 4, 6, 5]",4.0,2.5655678902447088,99.02526871222683
"[8, 2, 6, 5, 1]",4.0,2.4714285995165763,99.18269260942915
"[8, 0, 1, 7, 6]",4.0,3.427159929768768,99.10840976302273
"[7, 8, 4, 9, 1]",4.0,3.81316522613459,99.07461967373435
"[7, 8, 6, 1, 0]",4.0,2.7162521849111685,99.06822254403117
"[8, 2, 6, 0, 3]",4.0,3.914859598703085,99.42201423887042
"[7, 8, 6, 0, 3]",4.0,3.7829333060883474,99.14720591893101
"[9, 8, 6, 7, 3]",4.0,2.907006698485614,99.11514796755677
"[7, 8, 6, 0, 5]",4.0,3.271878745450807,99.09316179541275
"[8, 2, 6, 0, 1]",4.0,3.067684947921732,99.34620769719012
"[7, 8, 6, 0, 9]",4.0,2.775259349290934,99.10263616695146
"[9, 8, 6, 7, 2]",4.0,3.7954496827592283,99.11768620648671
"[8, 2, 6, 0, 7]",4.0,3.998359109107437,99.36774325990875
"[8, 2, 5, 9, 1]",4.0,3.364996604786625,99.19231482544593
"[8, 2, 5, 9, 0]",4.0,3.089574626756458,99.13903419000387
"[7, 8, 6, 1, 3]",4.0,3.3206640702459467,99.04818919181278
"[8, 2, 5, 7, 6]",4.0,2.6972560783342012,99.10840976302273
"[8, 2, 5, 7, 4]",4.0,3.603558434846584,99.11117783397488
"[8, 2, 5, 7, 3]",4.0,2.741205793238729,99.11514796755677
"[8, 2, 6, 0, 5]",4.0,3.4038050380655456,99.33342377862054
"[7, 8, 6, 0, 1]",4.0,2.9357586553070014,99.06821921909317
"[8, 2, 6, 4, 7]",4.0,3.4395233949073303,99.15211768440652
"[8, 2, 6, 3, 1]",4.0,2.471940860866712,99.22243181798135
"[8, 2, 6, 4, 5]",4.0,3.979684177918198,99.16684481659365
"[8, 2, 6, 4, 3]",4.0,3.4668187287735943,99.14147055131808
"[8, 2, 6, 3, 9]",4.0,2.9100933558572217,99.23510371704063
"[8, 2, 6, 3, 7]",4.0,1.6043609339826834,99.22485280505686
"[8, 2, 6, 3, 5]",4.0,2.0282967379482746,99.40162865190241
"[8, 2, 6, 3, 4]",4.0,2.4970285620982073,99.23942689002584
"[8, 2, 6, 3, 0]",4.0,2.7202735632280337,99.28461136426058
"[8, 2, 6, 0, 9]",4.0,2.907185641905678,99.35740222827454
"[8, 2, 6, 1, 9]",4.0,2.962469282913413,99.192314028595
"[8, 2, 6, 1, 7]",4.0,3.562316210100173,99.15944623256615
"[8, 2, 6, 1, 5]",4.0,2.916168746063669,99.1826955905975
"[9, 8, 6, 7, 4]",4.0,3.7693593400934646,99.11117783397488
"[8, 2, 6, 1, 3]",4.0,3.4525903628606924,99.1527373361356
"[8, 2, 6, 1, 0]",4.0,2.848178477525914,99.15161908746026
"[7, 8, 4, 6, 2]",4.0,3.0229466820100903,99.12750332225565
"[8, 2, 7, 1, 5]",4.0,2.945348015059697,99.05496178928846
"[8, 2, 7, 1, 6]",4.0,3.5259013079753316,99.06800187196144
"[8, 2, 7, 5, 0]",4.0,2.7710669611567234,99.09316290876846
"[7, 8, 4, 5, 0]",4.0,3.2093164289363028,99.09316290876846
"[1, 7, 6, 4, 5]",4.0,3.6866924521901883,99.12750082274444
"[1, 7, 6, 4, 8]",4.0,2.4996474155890502,99.14286954931728
"[7, 8, 4, 5, 1]",4.0,2.939605574504965,99.0549588081201
"[9, 7, 0, 5, 1]",4.0,3.9912002837603042,99.18269260942915
"[9, 8, 6, 7, 5]",4.0,3.4380646492675186,99.13614421921741
"[1, 7, 6, 5, 0]",4.0,2.448147728219981,99.17325023650439
"[9, 7, 0, 1, 5]",4.0,3.657244093294992,99.09753972305813
"[1, 7, 6, 5, 2]",4.0,3.310039126729815,99.16357428759376
"[1, 7, 6, 5, 3]",4.0,2.267920536165609,99.20963854795103
"[1, 7, 6, 5, 4]",4.0,3.2470301604856058,99.16684483254745
"[1, 7, 6, 5, 8]",4.0,2.91518633886386,99.37647287453314
"[1, 7, 6, 5, 9]",4.0,2.6181601155217162,99.1772411719771
"[1, 7, 6, 8, 0]",4.0,3.726830741007262,99.1421217161992
"[1, 7, 6, 4, 3]",4.0,3.1738270030455915,99.14147055131808
"[7, 8, 4, 3, 9]",4.0,3.3973901138651383,99.08657700690154
"[1, 7, 6, 8, 3]",4.0,2.504808971382686,99.13738727678337
"[1, 7, 6, 3, 2]",4.0,2.245208612746535,99.34366401117114
"[1, 7, 6, 2, 4]",4.0,2.374073102065533,99.13725878676111
"[1, 7, 6, 2, 5]",4.0,3.7639976778771236,99.16357237315002
